cat,mloc,LAB_L,LAB_A,LAB_B,hue,saturation,lightness
5170t,dmin,92.08,0.76,2.4,28.61474582282011,0.1765324897929807,0.9089634647185894
5170u,dmax,15.43,0.65,1.21,23.28275701948036,0.0439710519256472,0.1513163524366231
5170u,dmin,91.12,0.86,5.96,34.30091180312803,0.3258624240158869,0.8911940545314586
5170v,dmax,22.08,0.17,3.0,37.76846164204551,0.063749207500981,0.2028384087930427
5170v,dmin,91.3,0.76,5.38,34.34814777044744,0.3021146049012961,0.8940429107472101
5170w,dmax,16.32,0.51,1.53,28.3836696606258,0.048012977520885,0.1577352526802586
5170w,dmin,92.15,0.78,5.87,34.684585263811584,0.3567422334786724,0.9025491482163586
5170x,dmax,16.49,0.26,3.38,37.259588686820166,0.0907219970688479,0.155396942667119
5170x,dmin,91.16,-0.42,13.07,41.94269333894215,0.5259220831315575,0.8708746406104061
5170y,dmax,32.3,0.71,0.56,11.476620584593547,0.0159368255401753,0.2992838209117047
5170y,dmin,93.76,0.48,5.92,36.56262476501331,0.4213900894890934,0.9192494229270916
5170z,dmax,31.83,0.48,1.88,30.552218058770507,0.0336928541483003,0.292019422719837
5170z,dmin,93.92,0.5,5.74,36.31834862917594,0.4223674094437518,0.9215055056170118
5170aa,dmax,19.04,0.75,-1.25,256.42446727657426,0.0221787630682527,0.1842636823614002
5170aa,dmin,92.61,0.49,2.9,33.159859223172816,0.2035671465681438,0.9127775533305772
5170bb,dmax,12.57,2.09,4.18,24.94468015791148,0.1668196482418857,0.1270983315943686
5170bb,dmin,91.89,0.65,2.7,30.854266213413556,0.183211865387611,0.9057876972792024
5170cc,dmax,15.33,1.13,-3.66,234.148382301102,0.0742583076436443,0.1587429134476072
5170cc,dmin,93.72,1.32,-0.08,342.67277481987765,0.0997877208029034,0.9326547115968468
5170dd,dmax,25.96,-0.07,-1.52,216.88831842492343,0.0282179041219203,0.2430173641931057
5170dd,dmin,91.16,0.98,6.14,33.793191703695015,0.3404780803187334,0.8917230423710695
5170ee,dmax,18.44,0.35,7.2,39.46823046704776,0.1770026722609488,0.1649520998973466
5170ee,dmin,90.33,3.02,13.48,32.36805101827457,0.6523778682582699,0.8737612073804839
5170ff,dmax,23.57,0.61,3.18,32.954095470010714,0.0695841018303954,0.2167111046899653
5170ff,dmin,92.44,-0.24,13.61,41.34450376500854,0.6201099153830363,0.8845431811190133
5170gg,dmax,28.01,0.68,1.44,24.719281487416023,0.0322469941950148,0.2589670505431321
5170gg,dmin,89.76,2.47,17.95,35.69812315826266,0.7075302202211096,0.8546445037454665
5170hh,dmax,18.41,0.65,5.99,36.79855710242941,0.1515260911433419,0.1678175326233057
5170hh,dmin,90.94,-0.3,13.83,41.56414831015525,0.5436564785574909,0.8671380706521992
209,,91.46,-0.06,1.03,41.77234969264271,0.0552423776621328,0.9015262424545822
2307,,91.39,-0.54,2.05,52.898661051780266,0.0883598028712638,0.8967664775490705
4165,,91.08,-1.21,6.6,48.73964277946709,0.2610148342836033,0.8812279349870439
2301,,90.45,-1.04,6.06,48.0347936953018,0.2317638233687804,0.8760525410487437
2504,,92.85,-0.42,9.28,42.11298751936681,0.4752799005056558,0.8982238544818993
2502,,92.58,-0.92,5.3,48.03915115551115,0.2572861579247851,0.9018185747732654
2503,,93.51,-1.06,8.46,45.847259383566495,0.4381890080245441,0.9048716398648476
953,,89.32,-1.91,3.61,72.09966202854709,0.1158824113988819,0.8682089452792804
1827,,89.78,-1.79,3.32,72.7549069885344,0.1121938143928562,0.8742882092348178
2768,,88.18,-2.81,7.32,62.15203195640183,0.1875445812370093,0.8423604925562188
2769,,87.95,-2.43,4.63,71.93382727069219,0.1297209774574855,0.8497270536093101
2020,,93.19,-1.92,9.13,50.55337668816094,0.4049531021821765,0.8964378828419293
2004,,90.04,1.17,19.16,38.67844988800863,0.6957174549341819,0.849950937251726
2021,,90.67,0.91,16.83,38.71569731374285,0.6640869346022302,0.8616367778735305
3005,,91.56,-1.49,7.81,49.29518037308594,0.3108280944198552,0.8828642573633851
1012,,91.82,-0.33,4.64,42.80071916660921,0.2325824430476383,0.8970818233282187
66,,93.23,-0.82,3.45,51.49874869408609,0.1810051774150215,0.9133188795218156
67,,91.54,-0.29,1.76,47.11937906354882,0.0852316346811573,0.9000283605880463
233,,94.08,-1.77,8.44,50.431730556353045,0.4252709560325529,0.9084665926064468
3054,,91.66,-0.13,2.22,41.94485404390571,0.1177036237815082,0.9010805561497376
68,,91.9,-0.77,2.99,52.66603623081454,0.1329228657477121,0.8996181493822173
3046,,88.22,-0.14,2.83,41.61699863831916,0.1068272967746664,0.8616158481336464
1395,,93.04,-0.49,6.32,43.27992134168693,0.3466189505731565,0.9065020552400213
1553,,92.61,-0.23,4.29,41.954300682550354,0.241812782294279,0.9070205598547896
2299,,91.33,-0.56,5.45,44.40311528074005,0.2465620964503143,0.8890147809137526
2415,,92.62,-0.38,3.08,45.143766809272165,0.1689419278207119,0.9090335837163496
2416,,93.68,-0.19,2.76,42.47444700999989,0.1854166950037037,0.9223061033440516
2776,,92.16,-0.3,4.0,42.90795225180932,0.211193198292799,0.9023235407154852
1832,,90.46,-0.18,1.84,43.73641010870762,0.0837750538022895,0.888288382922003
2418,,90.3,0.5,0.62,17.969622801328285,0.0495701443044424,0.8916790460287433
2414,,93.4,-1.2,7.78,47.276224161530536,0.3931746827574843,0.90456711819021
3047,,94.2,-1.14,7.52,47.10051147725199,0.4251718392692327,0.9143050624836824
2929,,92.97,-1.07,9.6,45.28137208352149,0.4592786212510062,0.8963050672325055
1951,,92.47,-0.59,4.92,45.1862220090145,0.251615682323202,0.9027054393653248
3045,,91.23,-0.57,0.78,84.65139276238088,0.0349227016490424,0.8988489461106907
253,,91.28,-1.18,11.24,45.15745887977198,0.4393074670292932,0.8734285595393894
108,,91.29,0.63,-0.44,302.43337006143287,0.0251575557641657,0.9029870991780382
1856,,90.38,0.16,-0.76,229.6152453813717,0.0328946389929456,0.8939114251528852
2272,,92.28,0.67,1.48,25.040794308771524,0.1230626272250065,0.9127117157575116
2279,,90.86,1.16,2.72,25.76350585651761,0.185893549893374,0.8962919948557846
2281,,91.13,0.36,1.4,30.249939695217904,0.0897101527308915,0.898797246331289
2483,,90.95,0.83,-1.49,253.85389633991085,0.0653264684588183,0.9029317458946944
2956,,89.42,0.14,1.76,36.20760573300561,0.0832216030909512,0.8781812260027949
2961,,90.28,0.17,0.27,21.333193566725072,0.0199781818654486,0.8908220748908909
1855,,91.2,-0.16,-1.39,214.57375676461845,0.084756946616916,0.902962963386422
1857,,90.82,0.07,-1.23,221.5529877543709,0.0638877501339925,0.8993563965748748
1858,,90.03,-0.26,1.08,51.3127561553481,0.042635308172459,0.8847072717761646
1864,,90.88,-0.21,-1.18,212.431337156945,0.0717148857497536,0.8987878239774385
1865,,90.99,-0.4,-0.71,202.21553675577584,0.0533232243191767,0.8983309368888972
1866,,90.97,-0.12,-1.15,214.986438623556,0.0674655935638719,0.9000997534153727
1867,,91.44,0.06,0.13,25.16421263677421,0.0102852225534646,0.9035734697189716
2957,,90.94,-0.32,-0.52,201.10814512765128,0.0397128532909812,0.8977310247469372
931,,89.82,0.89,21.48,39.69533919641947,0.7214684589472432,0.8407028995378121
943,,89.99,0.92,21.17,39.57947522963195,0.7253883647255114,0.8434730296168249
2361,,81.14,3.97,29.34,37.06082838425027,0.6053488074289499,0.7359833314031419
2459,,89.53,0.52,19.73,40.14482938046751,0.6569926168025481,0.8404878264246252
2356,,93.42,-1.22,7.42,47.78053442046905,0.3758965631492693,0.9054878369984474
2391,,91.57,-0.15,4.23,41.1407734368828,0.2152251300144799,0.8958685744019805
2923,,88.83,0.76,23.29,40.254926106334665,0.7023258511131019,0.8247015040467837
2357,,90.37,-0.2,3.01,42.403457487212734,0.1354674845280457,0.8848368530705022
936,,92.36,-1.48,8.15,48.81346067898437,0.351834978648206,0.8910662157055218
2922,,89.9,0.45,21.09,40.48185210535894,0.700725885449221,0.8409378847601641
881,,91.4,0.3,2.42,34.65926257915788,0.1430922773101659,0.8994991336721084
2764,,90.88,-0.24,2.96,43.07759034844241,0.1387132287345134,0.8904485121786258
2928,,90.01,-0.34,5.31,42.55710575245433,0.2198539793234907,0.8755201960840422
200,,88.2,0.91,2.39,26.89889200275337,0.1230753319558359,0.8664482351974419
2765,,90.1,-0.02,4.62,39.8470907894137,0.2062737120437264,0.8792285728021034
4835,,93.18,-0.7,4.39,47.16571459868624,0.2394624507553021,0.9112981877745188
2309,,91.22,-0.29,4.04,42.766412247156666,0.1925773693578343,0.8918095592710207
2643a,dmin,92.46,-0.82,13.47,43.27196227247555,0.5867423607999718,0.882856035933524
2643a,dmax,28.66,-0.32,6.13,43.02018430520246,0.0992474156886433,0.2533154721422416
2643b,dmin,93.46,-0.88,7.31,45.47217776088763,0.3918912653655778,0.9075206069012164
2643b,dmax,34.33,-0.13,7.81,41.628866449722125,0.1116349931949287,0.3019613603342951
2643c,dmin,92.21,-0.04,6.8,40.134646531808926,0.3588940623627936,0.8979934891703787
2643c,dmax,32.0,9.17,11.51,19.105720043708917,0.2458031366556469,0.299871963566173
2643d,dmin,91.24,-1.08,9.24,45.529468066063146,0.3722860298833652,0.8778147924770445
2643d,dmax,18.93,-0.01,5.29,40.95075618518729,0.1228038754927736,0.1715829369967628
2643e,dmin,89.98,-1.53,11.71,46.51941628019347,0.3944701196062126,0.8566152462447442
2643e,dmax,16.49,0.0,6.68,41.45331821913669,0.1738253759590407,0.1487995026486728
2643f,dmin,88.77,0.67,-1.74,241.2790717768444,0.0582111605977836,0.8798262627574733
2643f,dmax,22.39,0.52,5.85,37.3115994134115,0.1257575304442936,0.2014607332513247
2643g,dmin,91.01,-0.76,9.05,43.90026745526683,0.3710537199696915,0.876930726244668
2643g,dmax,42.65,-0.42,8.07,43.016750468598445,0.09363592658947,0.3784040675404006
2643h,dmin,90.38,-0.88,7.78,45.18469528067516,0.3009658207726693,0.8722364695610383
2643h,dmax,60.2,3.27,12.31,31.3932254031206,0.1579062352284598,0.5552970247081659
2643i,dmin,92.42,-1.38,11.05,46.12202828379435,0.4727746262472608,0.88574035933567
2643i,dmax,30.45,-0.34,6.96,43.008062069441,0.1076459366765741,0.2677014535083877
2643j,dmin,92.2,-1.35,9.32,46.96406696541743,0.3991042666503029,0.887247839052051
2643j,dmax,20.44,-0.09,4.44,41.41869658301562,0.0957235695408394,0.1855903382291439
2643k,dmin,92.98,-1.69,10.87,47.69148706546935,0.4776055821628614,0.8911618496492077
2643k,dmax,20.41,0.31,8.6,40.2598552111445,0.1952170481134009,0.1786803572299019
2643l,dmin,92.1,-0.92,7.96,45.31387782347156,0.3609811272357889,0.890795101903286
2643l,dmax,32.49,-0.05,8.88,41.454774527382085,0.1342719885767898,0.2832600555041295
2643m,dmin,92.27,-0.53,8.24,42.87733190854425,0.3985259842647639,0.8936136066407896
2643m,dmax,27.65,9.38,10.83,17.810797882335805,0.2649322534538322,0.2621214942690389
2643n,dmin,93.62,-0.9,7.98,45.16427835783679,0.4310371055375031,0.9077779741925076
2643n,dmax,24.0,-0.2,4.84,42.34268492027064,0.0908177234340276,0.2150780337396517
2643o,dmin,93.46,-1.31,9.56,46.570943750990295,0.4699212680081266,0.9009132603038442
2643o,dmax,19.76,-0.4,9.55,43.97268381900636,0.2148722105517809,0.1693037193837597
2643p,dmin,92.4,-0.35,4.1,43.40672264878657,0.2199737946026403,0.9045932419828396
2643p,dmax,18.9,0.15,4.76,39.39440676424084,0.1126440150766564,0.1727377810803323
2643q,dmin,91.34,0.65,-1.26,251.04384942682293,0.0567147210109347,0.906595917153946
2643q,dmax,28.27,0.33,2.12,33.82943394260849,0.0394131944391918,0.2590360404410223
2643r,dmin,93.95,-0.38,6.32,42.46536288764935,0.3969155483909481,0.917109155554644
2643r,dmax,37.81,-0.15,3.57,41.748963501736455,0.0459243759447326,0.3421837632301308
2643s,dmin,91.53,2.22,-0.49,334.14409170783995,0.1171759888062333,0.9099554519295856
2643s,dmax,29.42,0.43,0.93,24.856713216633462,0.020020159510307,0.2716505167584664
2643t,dmin,94.72,-1.09,8.21,46.1912682785628,0.4971919435406079,0.91882490663923
2643t,dmax,41.07,-0.1,4.15,41.031056399934016,0.0503947958985296,0.3720127910526041
2643u,dmin,91.31,-0.09,-0.27,207.7008856533728,0.0182993596329877,0.9023015286452224
2643u,dmax,21.24,0.28,-1.47,227.91040226895132,0.026489938750539,0.2029756325458753
2643v,dmin,92.48,-0.39,-1.68,210.6624747484813,0.1295267964638375,0.9168722176518196
2643v,dmax,15.49,0.16,2.03,36.7625534832099,0.0570138119077554,0.1491052109803585
2643w,dmin,91.9,0.47,-1.39,237.8068875954254,0.0663753633072552,0.9133461581550556
2643w,dmax,15.15,0.17,4.59,39.287516595775,0.128508615618773,0.1420797036892904
2643x,dmin,93.34,-0.42,9.58,42.07632335282665,0.5157473650954437,0.903025521543194
2643x,dmax,26.8,-0.73,8.64,45.268484416364174,0.1464602063549366,0.2307686167369405
2643y,dmin,93.89,-1.29,9.14,46.734049292026896,0.4766260022378671,0.9067168186777848
2643y,dmax,66.12,-1.44,9.97,47.36634015960794,0.1128791428530546,0.6049149082763743
2643z,dmin,93.36,-0.02,7.39,40.05404385922765,0.4418510970584076,0.9096298452863116
2643z,dmax,28.29,0.12,-3.67,219.5670981233864,0.060152917949193,0.2674381562189856
5514a,dmin,91.91,-0.58,13.72,42.45478239450449,0.5761406140088736,0.8770871929627648
5514a,dmax,39.67,-0.58,8.68,43.90865925542107,0.1063980833203638,0.3484246680220991
5514b,dmin,93.33,-0.81,8.05,44.574413218447376,0.4245092768675668,0.904743406900926
5514b,dmax,33.68,-0.03,7.37,41.01028491036544,0.1077875026477235,0.2971822454058664
5514c,dmin,92.99,-0.23,7.31,41.28901876795783,0.4064093035224071,0.904843432216624
5514c,dmax,37.43,8.69,12.18,20.72085674906532,0.2232938566637595,0.3478720407651628
5514d,dmin,93.56,-0.99,9.21,45.03653842575744,0.4787780294025434,0.9040612619619964
5514d,dmax,14.63,0.13,6.28,40.57038872587009,0.1803884325500467,0.1347069434928694
5514e,dmin,92.67,-1.4,12.88,45.5029583424282,0.5492646783825941,0.8843023841482213
5514e,dmax,11.98,0.26,4.64,38.72239294348674,0.1552170569575663,0.1167365838785981
5514f,dmin,90.57,0.65,-1.49,245.2069833968052,0.0604174368164905,0.8988993494263351
5514f,dmax,21.84,0.8,5.04,34.59456160845082,0.1146965569820326,0.1990447089545524
5514g,dmin,91.11,-0.66,10.49,43.0657101768839,0.4296520856795221,0.8752420984316089
5514g,dmax,58.35,-0.56,8.0,43.507131658134654,0.0792351097841585,0.532566567751819
5514h,dmin,93.34,-0.8,9.45,43.95444812099697,0.4878528146840739,0.9018233791320084
5514h,dmax,51.08,5.26,15.93,30.121708693151845,0.1939089585579371,0.461391652477376
5514i,dmin,91.89,-1.2,13.08,44.70154208436389,0.5256242140476094,0.875949116977434
5514i,dmax,25.22,-0.24,6.42,42.554106127259615,0.1166613871424994,0.2226704081800754
5514j,dmin,91.83,-1.1,9.81,45.34910112137084,0.4144955409682554,0.8830345497343849
5514j,dmax,21.81,-0.1,5.73,41.62425838170748,0.1181632064374068,0.194903507933717
5514k,dmin,94.34,-1.58,11.58,46.75211846607351,0.5938592572982522,0.9051685776591838
5514k,dmax,21.96,0.23,10.11,41.12401430228908,0.2165663029501882,0.1885873467178151
5514l,dmin,94.46,-1.04,9.77,45.03706635504608,0.5590443375695782,0.9126822792275372
5514l,dmax,30.91,-0.04,8.03,41.297628804444514,0.1263901268788553,0.270680777212164
5514m,dmin,93.88,-0.93,9.71,44.513232102488246,0.5238782913292648,0.906765560219112
5514m,dmax,27.52,8.66,9.76,17.36530327622995,0.2430742974906256,0.2613832487235392
5514n,dmin,93.76,-0.86,8.07,44.86506820143393,0.445402541341577,0.9093043934924752
5514n,dmax,26.99,-0.44,6.7,43.85400314448219,0.1132458639362959,0.2370714467835055
5514o,dmin,93.51,-1.23,9.54,46.15135673873516,0.4763777498058222,0.901830365826732
5514o,dmax,19.63,-0.36,9.29,43.76108965217486,0.2100861645777426,0.1688465643288785
5514p,dmin,93.3,-0.31,3.11,43.97561627109093,0.1903533728053693,0.9168525584194818
5514p,dmax,21.1,0.45,4.57,36.65015051141938,0.1032730033749393,0.1925483090018743
5514q,dmin,90.52,0.32,-0.0,346.4715776900646,0.0157936662472019,0.8942532610405658
5514q,dmax,27.9,0.6,0.46,11.06559277461156,0.0149656894905284,0.2593461877626035
5514r,dmin,94.15,-0.27,6.19,41.70225383031669,0.408330600204428,0.9200628716996516
5514r,dmax,40.07,-0.09,2.85,41.10546951181345,0.0351391422274273,0.3649439201518233
5514s,dmin,91.59,2.06,0.16,348.9310167116309,0.1232471181786741,0.9112117877015586
5514s,dmax,31.35,0.54,1.24,25.548110639605625,0.0249295968234661,0.2889356097350721
5514t,dmin,94.91,-1.27,9.06,46.66595906893531,0.5417908182534823,0.9183774467618224
5514t,dmax,38.71,-0.06,3.8,40.63371966167836,0.0487901924007354,0.3505011442860637
5514u,dmin,90.94,-0.51,-0.12,174.9810357133952,0.02752135289331,0.8964177644705914
5514u,dmax,19.87,-0.17,-1.5,214.31224244303175,0.0359590578745303,0.1899017119894518
5514v,dmin,92.43,-0.41,-1.58,209.8427040790285,0.1225687919746064,0.9160391971927084
5514v,dmax,17.94,-0.34,2.24,47.08289962287489,0.0482735907345779,0.167549197459588
5514w,dmin,91.83,0.36,-1.02,239.02446371181784,0.0467862773114554,0.911397443126174
5514w,dmax,16.24,0.19,3.47,38.155699534202654,0.0929659491579649,0.1529863827158503
5514x,dmin,92.11,-0.45,10.22,42.16411334436805,0.4732356701760414,0.8877751333612762
5514x,dmax,25.8,-0.73,8.87,45.27795420230598,0.1556391980021172,0.2215425177662972
5514y,dmin,93.86,-1.37,9.41,46.99704528004463,0.4822510499950708,0.905471843283734
5514z,dmin,92.64,1.0,7.81,35.04091928606533,0.4817636720670852,0.9046708218203384
5514z,dmax,25.34,1.11,-0.21,335.7634564810951,0.0176759288496795,0.2376382312984058
5514aa,dmin,91.47,-0.12,4.13,40.84896117856096,0.2095376547708647,0.8950823573268953
5514aa,dmax,17.53,1.37,0.96,9.68133997737806,0.0455496828097882,0.1711866960612415
904s,dmax,30.67,0.46,-0.77,256.541954633786,0.009462380921584,0.285033761094459
904s,dmin,90.76,-2.09,10.26,50.3272049694022,0.3514407061045965,0.8662912002299668
904t,dmin,90.25,-1.89,10.41,49.09331563031873,0.3489347014189685,0.8610975806687429
904u,dmin,88.44,-1.7,11.7,47.299771973936174,0.3456359445078661,0.8389857288658129
904v,dmax,34.7,0.46,-0.05,340.41096693437123,0.0059176417068318,0.3209180022055111
904v,dmin,91.35,-1.48,7.68,49.390600004856765,0.2999440693399691,0.880850705601517
904w,dmax,28.49,-0.17,3.19,42.31985997964955,0.0514882660985402,0.2575835644957838
904w,dmin,89.78,-1.72,8.75,49.750401259024784,0.2885247546942042,0.8601978375233377
904x,dmax,33.38,0.34,-0.35,279.60666037044973,0.0044529757446575,0.3085470942609542
904x,dmin,90.37,-1.48,7.35,49.852673611100045,0.2621687957233101,0.8706865461731234
904y,dmax,17.76,0.58,3.63,34.30140248759625,0.0967406547318511,0.1664132672729981
904z,dmax,26.92,0.26,3.23,36.815996743931805,0.0595631289475088,0.2449099450850705
904z,dmin,83.28,-1.49,9.43,47.7692706252214,0.207921581949753,0.7883090132798207
904aa,dmax,34.42,0.76,0.69,13.53015840658179,0.0174598141730358,0.3187117941634704
904aa,dmin,88.02,-0.45,16.23,42.12587032999198,0.4864008949611598,0.828680368625782
904bb,dmax,21.94,0.39,-1.6,230.99055793696425,0.0268334716669934,0.2095302761372416
904bb,dmin,87.15,-1.08,12.18,44.51627498612817,0.3462872448941779,0.8261015578084648
904dd,dmax,32.31,0.6,0.53,13.138659074896054,0.0143448401082908,0.2990656995031686
904dd,dmin,89.95,-1.24,7.94,47.426040581339976,0.2822016787109855,0.8657141931937968
904ee,dmax,20.6,0.6,1.68,27.723900786734703,0.0449127301642601,0.1936673850267098
904ee,dmin,87.74,-1.72,8.84,49.667646410702105,0.2498292161154562,0.837500480208573
904ff,dmax,30.41,-0.02,1.99,40.0818013900402,0.0313430983904778,0.277349128735644
904ff,dmin,89.97,-1.96,10.63,49.28004887757709,0.3454891448474872,0.8572411205749791
904gg,dmax,29.74,0.43,-3.79,223.30275067671988,0.0558433965211232,0.2817322974373615
904gg,dmin,89.95,-1.74,10.26,48.418982144124016,0.3411685881700226,0.8586964765525709
904hh,dmin,87.61,-1.49,8.76,48.29546871555709,0.2519184808759426,0.8371402685407092
904ii,dmax,19.28,0.3,1.37,31.66482733472924,0.0357116161987377,0.1820782839180318
904ii,dmin,78.47,-1.05,7.98,46.25523782839719,0.1453871006484735,0.7410633013230185
4791a,dmax,37.63,-0.6,0.08,158.59906905596512,0.0071690799156966,0.3458927879093904
4791a,dmin,77.76,-0.11,15.62,41.336740502931775,0.2823566908309251,0.7198833842280858
4791b,dmax,39.99,0.75,5.52,35.041697229095234,0.0757920830414628,0.3619958186513746
4791b,dmin,79.88,1.0,20.4,39.49009341503722,0.4033054357616494,0.7351808796987005
5437,dmax,36.17,13.14,17.43,20.283804635236777,0.3250306220682851,0.3357531331267626
5437,dmin,76.39,2.47,17.25,35.66670262583659,0.3299896028718046,0.7106072289744223
