catalog,g60
3214i,10.06386
3214i,9.973689
3214j,10.13825
3214j,9.085223
3214j,10.00595
3214k,91.61783
3214k,93.32526
3214k,95.09795
3214l,9.397387
3214l,10.51775
3214l,11.50695
3214m,7.191601
3214m,6.825298
3214m,7.176974
3214n,26.22223
3214n,26.44959
3214n,25.9737
3214o,5.691668
3214o,5.456112
3214o,5.313777
3214p,10.76512
3214p,11.23674
3214p,10.19422
3214q,94.46212
3214q,93.55978
3214q,93.48705
3214r,93.82088
3214r,93.87896
3214r,95.34052
3214s,11.0712
3214s,11.84478
3214s,10.49679
3214t,8.829317
3214t,8.539869
3214t,8.535985
3214u,4.89193
3214u,5.868605
3214u,5.775925
3214v,9.142146
3214v,10.00373
3214v,9.897809
3214w,4.906437
3214w,5.502779
3214w,5.151962
3214x,2.98391
3214x,3.053096
3214x,3.105526
3214ff,4.461891
3214ff,5.507385
3214ff,5.556859
3214gg,2.961124
3214gg,3.274848
3214gg,3.061141
3214hh,4.257208
3214hh,4.125124
3214hh,4.99017
2076a,88.82024
2076a,90.98643
2076a,85.54742
2076b,89.08804
2076b,90.21937
2076b,88.48214
2076c,84.09
2076c,87.57314
2076c,84.60089
2076d,9.58149
2076d,10.25955
2076d,10.55487
2076e,14.0288
2076e,15.96434
2076e,15.51656
2076f,15.96241
2076f,16.44342
2076f,15.33202
2076g,10.4959
2076g,10.57912
2076g,10.18597
2076h,3.569712
2076h,4.121334
2076h,4.175716
2076i,20.11384
2076i,21.0343
2076i,19.55642
2076j,17.54091
2076j,18.34045
2076j,17.50498
2076k,11.86993
2076k,11.73822
2076k,11.70515
2076l,8.107863
2076l,7.416616
2076l,7.330462
2076m,9.33184
2076m,9.711062
2076m,9.930683
2076n,8.415696
2076n,10.25375
2076n,8.02108
2076o,12.68556
2076o,13.89739
2076o,12.51828
2076p,98.25071
2076p,97.75573
2076p,96.39792
2076q,16.38008
2076q,17.7695
2076q,16.69168
2076r,16.62619
2076r,18.22003
2076r,16.82894
2076s,12.87655
2076s,13.64163
2076s,13.38789
2076t,20.16425
2076t,21.92917
2076t,21.60427
2076u,11.55818
2076u,11.65091
2076u,11.77588
2076v,10.3882
2076v,9.604548
2076v,9.351059
2076w,2.979284
2076w,3.035241
2076w,2.933129
2076x,4.196563
2076x,4.17115
2076x,4.327782
2076y,96.20639
2076y,92.16526
2076y,97.43221
2076z,90.98517
2076z,88.82663
2076z,90.92019
2076aa,9.254489
2076aa,9.890455
2076aa,9.435649
2076bb,8.909036
2076bb,9.675263
2076bb,8.469415
2076cc,91.16606
2076cc,89.12546
2076cc,90.41492
2076dd,16.89687
2076dd,17.69251
2076dd,16.85422
2076ee,89.29131
2076ee,89.19723
2076ee,87.63243
3198a,15.4669
3198a,15.16919
3198a,14.47827
3198b,10.29574
3198b,10.3177
3198b,9.456508
3198c,9.177345
3198c,8.99556
3198c,8.6738
3198d,92.384
3198d,92.35952
3198d,93.3978
3198e,18.02177
3198e,16.79992
3198e,17.90927
3198f,8.916653
3198f,8.960196
3198f,8.689725
3198g,94.41575
3198g,94.04681
3198g,92.92752
3198h,19.59863
3198h,19.42908
3198h,17.9526
3198i,93.61156
3198i,94.01618
3198i,93.31808
3198j,8.122326
3198j,7.498862
3198j,7.015831
3198k,11.97156
3198k,11.88307
3198k,12.31971
3198l,14.87503
3198l,14.98608
3198l,13.34409
3198m,7.157271
3198m,6.559436
3198m,7.985456
3198n,36.97043
3198n,37.10488
3198n,36.33738
3198o,12.45724
3198o,13.21107
3198o,12.30112
3198p,3.098272
3198p,2.675833
3198p,2.714976
3198q,15.90279
3198q,15.69724
3198q,14.91466
3198r,16.03798
3198r,15.94232
3198r,16.25699
3198s,11.04984
3198s,10.97858
3198s,10.46618
3198t,8.843749
3198t,8.440358
3198t,8.137556
3198u,5.455985
3198u,6.368789
3198u,5.711906
3198v,1.394042
3198v,1.754239
3198v,1.557129
3198w,12.50764
3198w,12.29077
3198w,13.00618
3198x,5.779155
3198x,5.290233
3198x,5.117723
3198y,14.4451
3198y,13.43703
3198y,13.04053
3198z,92.31367
3198z,92.59486
3198z,93.65691
3198aa,5.691924
3198aa,5.713452
3198aa,5.166852
3198bb,5.28877
3198bb,5.286409
3198bb,4.673923
3198cc,10.01981
3198cc,10.20572
3198cc,10.325
3198dd,14.2016
3198dd,13.9424
3198dd,14.2766
3198ee,96.95103
3198ee,97.286
3198ee,94.14383
3198ff,13.7675
3198ff,13.30459
3198ff,12.91083
3198gg,28.44489
3198gg,28.03471
3198gg,28.03028
3198hh,8.922088
3198hh,8.126371
3198hh,8.550591
3198ii,14.18225
3198ii,14.50555
3198ii,13.74554
3198jj,12.98669
3198jj,12.63009
3198jj,12.35082
3198kk,12.82387
3198kk,13.16692
3198kk,12.52861
3198ll,95.81215
3198ll,94.98886
3198ll,92.61983
3198mm,9.601809
3198mm,9.533408
3198mm,9.139861
3198nn,14.01001
3198nn,14.6257
3198nn,13.98371
3198oo,4.380275
3198oo,3.917563
3198oo,5.287711
3198pp,5.606949
3198pp,4.596094
3198pp,4.739798
3198qq,6.233452
3198qq,7.475425
3198qq,6.630532
5170a,12.14378
5170a,12.00202
5170a,12.0807
5170b,18.21991
5170b,17.79427
5170b,17.77441
5170c,96.61503
5170c,96.82063
5170c,96.8339
5170d,93.36175
5170d,92.19839
5170d,93.17001
5170e,17.95077
5170e,19.17071
5170e,19.4398
5170f,3.112628
5170f,3.124832
5170f,3.657233
5170g,2.952534
5170g,3.700648
5170g,3.331051
5170h,19.12206
5170h,18.39986
5170h,18.05471
5170i,10.50725
5170i,10.76286
5170i,11.30142
5170j,12.16561
5170j,11.67595
5170j,11.65169
5170k,8.102997
5170k,8.085846
5170k,8.308447
5170l,11.21779
5170l,11.84547
5170l,10.61221
5170m,5.905805
5170m,5.963502
5170m,6.270064
5170n,9.329132
5170n,8.206009
5170n,9.509445
5170o,98.66833
5170o,98.3188
5170o,96.68203
5170p,7.696145
5170p,8.07512
5170p,7.789914
5170q,99.52857
5170q,100.7332
5170q,98.23244
5170r,92.58888
5170r,75.95012
5170r,92.8348
5170s,12.10259
5170s,11.38467
5170s,10.90357
5170t,17.1401
5170t,18.3638
5170t,17.02022
5170u,13.08455
5170u,15.51892
5170u,15.28124
5170v,16.39136
5170v,15.66842
5170v,15.997
5170w,12.05051
5170w,12.55597
5170w,12.31076
5170x,14.15798
5170x,14.40986
5170x,14.39735
5170y,2.763068
5170y,3.096361
5170y,2.741934
5170z,4.089739
5170z,3.994899
5170z,4.871389
5170aa,8.7655
5170aa,9.96595
5170aa,8.86696
5170bb,91.878
5170bb,91.21456
5170bb,91.84165
5170cc,85.4588
5170cc,92.59922
5170cc,88.05605
5170dd,12.68273
5170dd,13.11838
5170dd,12.56176
5170ee,91.50008
5170ee,94.0635
5170ee,93.75272
5170ff,6.675937
5170ff,6.042325
5170ff,5.540606
5170gg,3.353903
5170gg,4.299583
5170gg,3.325249
5170hh,9.163282
5170hh,9.515797
5170hh,10.19747
5464a,93.44888
5464a,92.14549
5464a,94.95825
5464b,92.49906
5464b,92.58814
5464b,95.27515
5464c,1.290598
5464c,1.768086
5464c,1.354092
5464d,47.39847
5464d,49.85412
5464d,48.40166
5464e,45.75367
5464e,46.19689
5464e,45.90928
5464f,22.33635
5464f,22.7252
5464f,21.68859
5464g,6.210511
5464g,6.351711
5464g,5.68333
5464h,7.746017
5464h,7.789816
5464h,7.999691
5464i,2.617942
5464i,2.871218
5464i,2.246735
5464j,2.845456
5464j,2.717179
5464j,2.510832
5464k,3.148771
5464k,3.386562
5464k,2.907743
5464l,2.098543
5464l,1.702403
5464l,1.721745
5464m,2.146944
5464m,1.971862
5464m,2.098747
5464n,3.979998
5464n,4.672338
5464n,5.467401
5464o,4.233851
5464o,4.507719
5464o,4.600448
5464p,7.579484
5464p,8.647327
5464p,8.1742
5464q,5.976365
5464q,6.79039
5464q,6.731579
5464r,2.893513
5464r,1.979493
5464r,2.078306
5464s,94.44687
5464s,102.1893
5464s,104.2832
5464t,68.47052
5464t,62.84307
5464t,64.8364
5464u,11.53089
5464u,13.72952
5464u,13.8609
5464v,39.98277
5464v,44.46913
5464v,45.22262
5464w,3.849895
5464w,4.285516
5464w,4.346786
5464x,5.889421
5464x,5.961544
5464x,5.72196
5464y,11.76781
5464y,11.63709
5464y,10.99932
5464z,8.584866
5464z,7.885877
5464z,8.253247
5464aa,10.18799
5464aa,10.01859
5464aa,10.21918
5464bb,7.769906
5464bb,7.689303
5464bb,8.136782
5464cc,4.555058
5464cc,4.42263
5464cc,4.716708
5464dd,5.907357
5464dd,5.87397
5464dd,5.93288
5464ee,2.468841
5464ee,2.640651
5464ee,2.747499
5464ff,2.129095
5464ff,2.014261
5464ff,2.7151
5464gg,3.768092
5464gg,3.714614
5464gg,3.495997
5464hh,3.380399
5464hh,3.489124
5464hh,3.329893
5464ii,92.81029
5464ii,93.43527
5464ii,92.80444
5464jj,89.86398
5464jj,89.99028
5464jj,89.82168
5464kk,94.36041
5464kk,92.98096
5464kk,92.3763
5464ll,57.07856
5464ll,56.1319
5464ll,54.96708
5464mm,7.368736
5464mm,7.522042
5464mm,7.079697
5464nn,7.249229
5464nn,7.210216
5464nn,7.092392
5464oo,35.57095
5464oo,34.25475
5464oo,34.9655
5303a,83.05406
5303a,90.28538
5303a,86.7523
5303b,14.43629
5303b,14.53973
5303b,12.78754
5303c,7.660068
5303c,7.508129
5303c,7.827315
5303d,14.83138
5303d,13.64315
5303d,14.20207
5303e,93.47665
5303e,92.11048
5303e,91.94808
5303f,8.561977
5303f,9.415389
5303f,8.888189
5303g,11.01745
5303g,12.05718
5303g,11.95195
5303h,89.25125
5303h,88.23943
5303h,91.31745
5303i,52.00944
5303i,50.61879
5303i,52.55013
5303j,8.63834
5303j,8.893186
5303j,8.505638
5303k,12.66142
5303k,12.43736
5303k,12.62255
5303l,13.82839
5303l,12.74948
5303l,12.93065
5303m,8.335223
5303m,7.592338
5303m,7.565836
5303n,8.165035
5303n,8.438902
5303n,8.107269
5303o,15.22554
5303o,15.22554
5303o,14.46339
5303p,12.17847
5303p,11.33381
5303p,11.01782
5303q,3.091266
5303q,4.040417
5303q,3.849773
5303r,6.654874
5303r,6.5484
5303r,6.70485
5303s,9.604774
5303s,11.00317
5303s,10.30582
4781a,86.95103
4781a,91.25527
4781a,89.82888
4781b,13.5932
4781b,13.37016
4781b,11.94262
4781c,7.669432
4781c,7.713681
4781c,7.639742
4781d,13.93126
4781d,13.86027
4781d,14.30924
4781e,93.12817
4781e,94.61129
4781e,93.83838
4781f,8.970133
4781f,9.39805
4781g,12.34395
4781g,11.89633
4781g,11.98648
4781h,92.72408
4781h,94.94236
4781h,94.37189
4781i,57.73022
4781i,57.87445
4781i,56.50526
4781j,9.898983
4781j,8.877579
4781j,9.139282
4781k,14.05839
4781k,14.46215
4781k,14.44579
4781l,13.69742
4781l,13.45134
4781l,13.03734
4781m,9.148434
4781m,8.224636
4781m,8.241521
4781n,8.299737
4781n,9.694883
4781n,9.235386
4781o,13.74115
4781o,14.05504
4781o,15.59306
4781p,11.57858
4781p,10.36991
4781p,10.78254
4781q,2.982813
4781q,2.781229
4781q,3.61322
4781r,6.709471
4781r,6.668829
4781r,6.797084
4781s,7.979627
4781s,9.124909
4781s,8.685522
294h,1.24258
294h,1.05685
294h,1.223023
294i,35.76865
294i,35.96162
294i,34.97481
294k,12.34432
294k,11.329
294k,12.40901
294j,11.46533
294j,11.46533
294j,10.25047
294l,13.95517
294l,11.87331
294l,12.79811
294m,3.636868
294m,3.362955
294m,3.62628
294n,10.71125
294n,11.28364
294n,10.92262
294o,3.858348
294o,3.906424
294o,3.648422
294p,7.108127
294p,7.267921
294p,6.798851
294q,1.891098
294q,0.7716602
294q,1.315527
294r,0.8988112
294r,1.014291
294r,1.148062
294s,11.15513
294s,11.34929
294s,11.14224
294t,4.57846
294t,5.037033
294t,4.765815
294u,14.16596
294u,14.843
294u,13.79626
285a,84.47994
285a,82.30049
285a,82.73895
285b,15.02073
285b,14.51504
285b,14.53597
285c,6.953767
285c,6.942893
285c,6.606918
285d,11.74974
285d,10.01955
285d,9.600589
285e,90.01808
285e,89.08022
285e,90.04751
285f,10.58191
285f,10.72648
285f,10.66567
285g,10.5733
285g,11.02439
285g,9.616048
285h,95.50881
285h,95.52862
285h,93.94083
285i,6.106858
285i,6.079819
285i,6.612622
285j,13.09482
285j,14.51901
285j,15.75867
285k,4.880788
285k,5.617313
285k,5.856362
285l,6.829823
285l,7.04441
285l,7.212049
285m,6.447007
285m,6.082408
285m,5.610001
285n,15.02704
285n,14.59243
285n,15.37997
285o,10.50056
285o,12.10307
285o,13.94318
285p,7.610673
285p,6.198375
285p,5.663285
285q,7.340172
285q,6.426444
285q,5.794048
285r,3.323191
285r,3.386126
285r,3.299778
285s,92.23821
285s,92.31077
285s,91.7263
285t,4.094156
285t,4.246155
285t,4.543398
5504a,96.18156
5504a,96.33932
5504a,89.99974
5504b,14.46202
5504b,13.8813
5504b,14.66968
5504c,6.798101
5504c,6.947841
5504c,7.622872
5504d,17.53258
5504d,15.43406
5504d,13.90958
5504e,90.21277
5504e,90.97902
5504e,90.52019
5504f,8.68675
5504f,8.725042
5504f,9.433421
5504g,10.5369
5504g,11.13321
5504g,8.866002
5504h,98.51492
5504h,97.38859
5504h,96.82314
5504i,5.866569
5504i,5.885017
5504i,7.611045
5504j,11.59547
5504j,13.17169
5504j,13.36559
5504k,5.976742
5504k,5.939166
5504k,6.51612
5504l,7.76225
5504l,8.410851
5504l,7.593384
5504m,6.136298
5504m,5.929562
5504m,5.988124
5504n,15.49699
5504n,14.80768
5504n,15.19296
5504o,12.05673
5504o,11.35892
5504o,11.68178
5504p,6.99201
5504p,5.560001
5504p,5.147816
5504q,6.747672
5504q,5.687571
5504q,5.896326
5504r,3.64991
5504r,3.680967
5504r,3.618351
5504s,90.07816
5504s,88.89712
5504s,86.68221
5504t,3.756278
5504t,3.917981
5504t,4.080017
1008a,7.369852
1008a,7.830747
1008a,7.998917
1008b,11.11478
1008b,10.12439
1008b,10.92876
1008c,14.86382
1008c,15.09686
1008c,15.1114
1008d,3.722532
1008d,3.839989
1008d,4.658691
1008e,5.973917
1008e,6.006505
1008e,6.072816
1008f,6.671943
1008f,5.79299
1008f,6.978674
1008g,3.992419
1008g,3.588866
1008g,3.996804
1008h,8.262983
1008h,8.258686
1008h,8.723871
1008i,2.476993
1008i,2.306128
1008i,2.41414
1008j,3.262828
1008j,2.752163
1008j,2.991494
1008k,3.886206
1008k,3.930414
1008k,4.06696
1008l,3.413515
1008l,3.384799
1008l,3.19507
1008m,5.563052
1008m,5.155631
1008m,5.096508
1008n,5.625216
1008n,5.853319
1008n,6.190232
1008o,11.21782
1008o,11.53801
1008o,11.0138
1008p,6.86848
1008p,6.101659
1008p,6.943206
1008q,1.735632
1008q,1.753154
1008q,1.899464
1008r,39.86265
1008r,36.51002
1008r,40.77598
1008s,5.654425
1008s,5.972798
1008s,6.298039
1008t,12.93156
1008t,12.8641
1008t,13.15333
1008u,52.9398
1008u,51.21498
1008u,53.38336
1008v,1.868936
1008v,1.854704
1008v,2.864734
875a,87.19617
875a,88.52972
875a,84.93421
875b,14.01667
875b,15.04028
875b,13.90028
875c,5.452521
875c,5.821916
875c,6.551146
875d,10.42999
875d,10.64283
875d,11.89748
5413a,1.417298
5413a,1.506443
5413a,1.494674
5413b,1.635509
5413b,1.336835
5413b,1.26931
5413c,2.120741
5413c,2.32964
5413c,2.410843
5413d,6.196072
5413d,5.851232
5413d,5.981118
5413e,13.08521
5413e,13.70184
5413e,14.15215
5413f,1.445543
5413f,1.90977
5413f,1.945181
5413g,4.262954
5413g,4.372165
5413g,3.931062
5413h,4.734169
5413h,4.158481
5413h,4.054086
5413i,82.7691
5413i,85.5779
5413i,82.26421
5413j,1.639233
5413j,2.359936
5413j,2.003247
5413k,1.333733
5413k,1.478461
5413k,1.611593
5413l,5.916388
5413l,5.994031
5413l,5.615849
5413m,7.015103
5413m,7.695861
5413m,7.222374
5413n,5.563893
5413n,5.166119
5413n,5.78534
5413o,7.161083
5413o,6.414443
5413o,6.053263
5413p,2.788728
5413p,2.866026
5413p,2.830337
5413q,1.420871
5413q,1.496788
5413q,1.965945
5413r,7.943236
5413r,7.960397
5413r,8.236321
5413s,5.131014
5413s,5.116821
5413s,4.558618
5413t,1.619606
5413t,1.544075
5413t,1.279676
5413u,1.580966
5413u,1.177992
5413u,1.215267
5413v,1.125139
5413v,1.059706
5413v,1.277984
5413w,1.929631
5413w,1.609444
5413w,1.809777
5413x,4.322202
5413x,4.571377
5413x,4.1173
5413y,84.87948
5413y,79.52061
5413y,78.48863
5413z,3.746789
5413z,3.74158
5413z,3.841419
5413aa,64.60635
5413aa,62.08961
5413aa,64.51729
5413aa,62.85211
5413bb,50.1896
5413bb,49.87174
5413bb,49.44115
5413cc,91.26426
5413cc,92.20988
5413cc,93.19148
5413dd,4.812127
5413dd,4.488112
5413dd,4.852697
5413ee,4.69663
5413ee,4.257197
5413ee,4.26422
5413ff,4.32304
5413ff,4.034751
5413ff,4.184062
2097,12.75337
2097,12.42787
2097,12.60509
966,3.376944
966,3.281544
966,3.337482
91,34.31718
91,38.43498
91,34.23304
1454,31.53032
1454,32.9523
1454,32.49037
83,51.19559
83,48.5255
83,52.59318
85,47.4379
85,44.38863
85,46.76731
2093,38.40954
2093,38.85939
2093,40.46166
2454,15.41704
2454,14.35803
2454,15.11115
2458,12.18594
2458,13.06433
2458,13.07943
2620,10.89328
2620,11.29513
2620,11.77854
2431,16.57629
2431,18.70284
2431,17.73117
2427,20.15192
2427,20.32779
2427,21.08161
2428,18.56123
2428,18.71329
2428,19.32808
80,39.93319
80,34.53796
80,33.83002
3043,6.098411
3043,5.945562
3043,5.577971
3067,10.48261
3067,10.17055
3067,10.63025
2156,38.82994
2156,41.33526
2156,37.53103
2221,51.90158
2221,54.38057
2221,50.41864
2229,41.98888
2229,47.34056
2229,41.97469
4214,3.101575
4214,3.110573
4214,3.114065
990,19.47522
990,19.04574
990,18.11556
989,51.57541
989,51.34403
989,47.88878
2,43.20931
2,43.58566
2,46.14077
2314,14.21165
2314,13.57418
2314,14.46498
84,44.30013
84,54.3519
84,51.26203
2027,51.3643
2027,52.66923
2027,50.8285
2883,47.70153
2883,49.40694
2883,50.4201
88,11.62827
88,12.7386
88,11.70045
2642,51.44768
2642,50.49716
2642,50.22987
2603,36.72888
2603,36.21214
2603,34.15474
5038,41.71485
5038,41.15446
5038,40.58176
1496,50.26194
1496,51.2291
1496,49.3841
2921,7.857562
2921,7.793936
2921,7.86639
140,3.820319
140,4.008964
140,3.889833
1495,40.62876
1495,39.34844
1495,42.91315
2965,7.296779
2965,6.644205
2965,7.274995
366,29.99957
366,36.36115
366,35.43012
1452,17.57539
1452,18.75145
1452,17.56314
2129,2.059139
2129,2.008761
2129,1.989795
1747,3.194728
1747,2.533073
1747,3.058709
952,47.99085
952,39.32915
952,43.81962
5031,6.319169
5031,5.353078
5031,5.034367
5131,3.616263
5131,3.633524
5131,3.08885
5139,3.88271
5139,3.84757
5139,3.89321
3172,17.33678
3172,18.33859
3172,17.19102
3171,23.37437
3171,26.79877
3171,26.30356
5153,12.14862
5153,12.19928
5153,11.17595
2773,62.07546
2773,56.00742
2773,57.37072
882,5.806515
882,6.59794
882,6.149825
1787,6.024466
1787,7.938072
1787,7.523732
391,9.979793
391,10.10865
391,10.36592
98,3.805386
98,3.714663
98,3.75699
2602,42.68002
2602,36.86494
2602,50.23659
2947,47.24787
2947,43.51898
2947,39.27629
5149,41.27951
5149,48.46798
5149,50.6371
5149,50.6286
5149,49.91315
5149,50.76883
4990,4.156691
4990,4.138409
4990,4.149484
54,8.576391
54,8.502035
54,9.222097
5120,3.389205
5120,3.596517
5120,3.515715
2102,70.1511
2102,70.03292
2102,69.57777
4869,4.858065
4869,4.718089
4869,4.718406
1501,8.160911
1501,8.173107
1501,7.99793
1502,12.4881
1502,12.31438
1502,12.31433
3168,4.76358
3168,5.008888
3168,4.946647
322,46.58294
322,49.42757
322,50.35845
99,3.427125
99,3.486061
99,3.372767
2935,2.823815
2935,2.893459
2935,2.881758
100,3.636663
100,3.404374
100,3.624642
984,43.49225
984,46.36957
984,46.32594
343,39.46392
343,38.18722
343,36.77979
2214,39.29945
2214,42.12618
2214,42.6177
2440,28.47881
2440,31.491
2440,28.1394
2539,93.92083
2539,96.14774
2539,94.87315
1734,93.3077
1734,93.05525
1734,89.33003
2217,90.03355
2217,91.6986
2217,94.9276
222,8.033704
222,9.051908
222,8.915672
330,19.87154
330,19.89223
330,20.99557
189,53.18965
189,53.47253
189,51.84775
2206,27.36886
2206,25.96427
2206,25.27987
4850,59.1065
4850,61.35074
4850,52.21396
1543,55.25537
1543,54.34571
1543,56.84136
1546,50.6715
1546,48.00419
1546,51.1055
1547,52.47742
1547,52.2207
1547,53.23944
1029,58.90145
1029,59.23014
1029,62.89204
1030,25.58769
1030,23.24922
1030,23.7583
3128,90.24188
3128,89.33678
3128,90.11832
2497,95.49722
2497,95.85883
2497,95.67742
2166,69.07266
2166,61.07505
2166,65.23321
1769,96.51652
1769,95.83151
1769,80.27013
1770,96.43994
1770,98.67464
1770,97.38415
2165,97.20602
2165,97.79274
2165,98.15897
2251,24.04696
2251,25.26117
2251,25.3286
183,94.37999
183,93.60771
183,93.57656
186,56.62791
186,56.60448
186,57.01218
1957,65.04227
1957,65.57939
1957,65.32697
377,92.02888
377,94.65349
377,95.42275
184,49.75712
184,49.79898
184,50.45973
1737,15.50249
1737,16.97949
1737,17.03411
1035,25.58551
1035,25.64497
1035,25.61448
4254,43.89283
4254,44.96108
4254,46.49121
1418,39.02776
1418,42.76546
1418,43.79191
2222,14.8993
2222,14.7399
2222,14.04784
2402,24.18159
2402,23.77552
2402,24.26302
986,12.01672
986,12.95088
986,12.31954
1678,27.34046
1678,92.64566
1678,93.88812
5089,91.84329
5089,91.79481
5089,92.35109
2904,58.10416
2904,61.24923
2904,63.27803
261,58.01807
261,57.6322
261,57.33837
348,32.53443
348,32.37862
348,38.97438
119,11.79301
119,11.84727
119,12.35232
4122,93.1023
4122,92.00343
4122,93.05895
5105,95.10121
5105,95.27773
5105,94.22732
336,2.562697
336,2.605844
336,2.690969
3141,53.97205
3141,54.84266
3141,60.45938
2015,9.263469
2015,10.81571
2015,11.0896
2199,61.81436
2199,61.35748
2199,62.86692
2250,61.02293
2250,58.8479
2250,57.35928
3131,57.45672
3131,56.36515
3131,54.02842
3142,61.42417
3142,64.80235
3142,56.12714
3143,62.73317
3143,59.9688
3143,62.626
3161,6.174091
3161,6.29954
3161,6.290534
3162,15.70428
3162,15.6678
3162,15.8183
4121,54.53637
4121,50.49754
4121,55.16228
4125,64.08757
4125,63.14963
4125,63.8046
4127,20.63352
4127,22.42619
4127,22.25227
2069,98.9843
2069,98.17447
2069,87.27075
3130,95.79028
3130,95.47768
3130,95.66074
3132,15.89031
3132,15.24186
3132,15.56721
960,18.93228
960,24.32518
960,24.90056
4231,24.33001
4231,26.23539
4231,24.69192
4974,55.52391
4974,55.09728
4974,58.13201
4272,35.52584
4272,32.55146
4272,35.05061
1730,98.43109
1730,98.68118
1730,98.07069
4255,3.240724
4255,3.608599
4255,3.261507
1408,92.2746
1408,95.97008
1408,95.76772
2090,65.7725
2090,66.90782
2090,64.79251
1039,84.95737
1039,84.97916
1039,84.93803
1034,92.71217
1034,93.52643
1034,95.895
4115,66.83785
4115,70.37638
4115,68.53743
4124,68.4345
4124,77.80047
4124,77.23412
1036,34.29456
1036,32.02089
1036,35.78486
2433,96.80209
2433,96.74148
2433,96.13871
1971,70.76134
1971,47.63156
1971,44.20638
1409,39.33256
1409,41.02711
1409,42.29271
3127,10.27148
3127,10.11783
3127,10.65416
2434,96.83008
2434,96.01737
2434,95.73521
375,35.22884
375,34.42838
375,35.87038
376,35.98756
376,36.96695
376,36.08908
2170,37.86086
2170,43.41772
2170,32.0429
3133,40.11041
3133,36.74353
3133,37.58678
373,36.00305
373,36.13976
373,37.29279
374,37.20678
374,35.46262
374,35.9255
378,12.23706
378,14.09348
378,13.05953
4943,98.04684
4943,96.58079
4943,97.26582
5192,15.7976
5192,16.74654
5192,15.84753
3075,64.14474
3075,54.26652
3075,64.48444
4949,8.632069
4949,9.376347
4949,9.580343
2403,84.59977
2403,87.87681
2403,86.17751
2512,88.3234
2512,87.10748
2512,87.14527
5092,92.93002
5092,59.1965
5092,64.58459
4809,33.3312
4809,30.68742
4809,31.0309
4810,12.23395
4810,12.38097
4810,12.80255
4812,26.12333
4812,25.658
4812,26.11629
1422,6.465835
1422,7.300915
1422,6.821753
2232,10.13054
2232,9.841212
2232,9.264952
402,4.603947
402,4.661157
402,4.628928
4293,57.86137
4293,66.05323
4293,60.42425
4802,53.24427
4802,63.53529
